Authoritariansm,SDO,CRT,Conspiracy,Paranoia,LOC_1,LOC2,LOC3,TIS,Alt,Agreeableness,Conscientiousness,Neuroticism,Openness,Extraversion,Ireland$MigrantAttitudes1,Ireland$MigrantAttitudes2,Ireland$C19_Infected_Binary,Ireland$C19_SomeoneClose_Infected_Binary,Ireland$Vax_Self_Binary,Ireland$�..Sex,Ireland$Occupation_Binary,Ireland$Education_Binary,Trust_Scientist,Trust_Doctor
1.354635965,-1.168523454,-0.643021258,1.172029716,0.568491197,-1.007424011,0.69655177,0.497129069,-1.572086907,-0.907850219,4,9,8,5,4,1,1,0,0,0,1,1,1,5,5
-0.717183011,-0.370746618,-0.643021258,-0.40719114,0.879079112,0.770163799,0.571422373,0.141054995,0.297075171,0.163245866,6,9,8,9,4,9,9,0,0,1,0,1,1,4,4
-0.070626726,0.618476919,-0.643021258,0.823449272,-1.526192182,0.123819731,0.406697257,-0.114791718,-0.138612065,-0.907850219,8,7,5,5,7,5,5,0,0,1,0,1,0,2,4
-0.783050511,-0.428710807,0.252470802,0.178400572,0.428002212,0.378885413,-0.090360037,0.085085482,-0.040126972,0.660675124,9,4,3,9,6,10,10,0,0,1,0,1,1,4,3
-0.926929525,-1.3546389,-0.643021258,-0.772944066,-0.315017227,0.083876044,-0.090360037,-0.199210197,-0.063212895,0.163245866,9,9,4,9,6,5,7,0,0,0,0,1,1,3,2
0.156663824,-0.336333642,0.121682753,-1.619742307,-0.955167085,-0.426400009,-0.260673992,-0.793327961,1.121670423,0.234664416,9,8,2,7,9,10,10,0,0,1,1,1,1,5,5
0.180721651,-0.342606235,1.503089667,-1.507550802,1.139171167,0.48085241,0.391272419,0.436573876,0.976224063,1.657425315,6,7,4,6,5,9,8,0,0,1,1,1,1,5,5
0.524994392,0.559764867,0.698896189,-0.258257005,-1.526192182,-0.126432515,0.941067619,0.113032277,0.297075171,-0.018885613,8,8,7,5,6,7,5,0,0,1,0,1,1,4,3
-1.066826463,-0.838029371,-0.643021258,0.632912458,0.34710365,-0.716730029,-1.006928546,0.648784465,0.430730901,0.319702672,7,7,5,5,7,8,8,0,0,1,1,1,1,5,5
0.059007843,0.423771549,0.121682753,-0.319077237,1.007915511,0.624150242,0.507221005,0.113032277,0.22058023,-0.964699518,6,9,9,9,3,1,4,0,0,1,0,0,0,4,4
2.150466581,-1.58916544,-0.643021258,0.321150039,-0.870968476,-1.721310144,-0.904896461,-0.085086999,1.058447469,0.225570055,6,6,6,7,8,8,7,0,0,1,1,1,1,5,5
0.769439679,-0.513002258,-0.643021258,0.828524075,0.741238416,0.181846499,0.983782319,0.89759317,0.82441434,0.486764025,8,10,4,6,5,9,6,0,0,0,1,1,1,3,3
-1.22565749,-0.518026511,-0.643021258,-0.239840276,-0.204183893,-1.096275418,0.123621476,0.648784465,0.11269009,0.114523985,6,7,5,7,8,6,10,0,0,0,0,1,1,4,4
-0.34990868,-1.016794558,1.503089667,-0.822454129,-1.526192182,-0.350824098,-0.336644221,-1.28241782,1.251286735,2.05022748,8,6,7,6,7,10,10,0,0,1,0,1,1,4,4
-0.01872481,-0.160287094,1.503089667,0.911846239,0.498133101,0.918762181,0.682240045,1.057534833,-0.534545465,0.693508639,6,10,8,8,5,9,7,0,0,1,0,0,0,4,5
-1.11817105,-0.082334238,-0.643021258,0.398624226,0.247057302,0.239448533,0.406697257,0.648784465,-0.227145865,-0.034847002,3,4,7,6,8,7,10,0,0,1,0,1,0,4,4
0.866875279,1.158618126,-0.643021258,0.442942195,-0.046413907,-0.142966141,1.119184925,-0.397867873,-0.167248764,0.56198501,6,4,5,6,4,7,8,0,0,0,0,1,1,3,1
-0.84389735,1.061840519,-0.643021258,-0.551523611,0.49176188,0.31931229,1.079117271,0.113032277,0.22058023,-0.907850219,6,6,6,6,6,5,5,0,0,1,1,1,1,3,3
-0.774821777,-0.399879293,-0.643021258,0.730157984,0.481063327,0.624150242,0.406697257,-0.02992945,-0.740567332,-1.285953233,5,7,7,7,6,8,7,1,1,0,0,1,1,3,3
-0.358960367,-0.882360768,-0.643021258,0.810159978,-0.190414369,-1.721310144,-1.090680912,-0.061961857,-0.998506858,0.495179241,8,7,7,3,6,5,8,0,0,0,1,0,0,4,4
0.584394299,0.119339131,1.503089667,0.752704865,0.73575601,-0.069847181,1.066820711,0.284161065,-0.245476826,-0.31833058,6,7,5,7,3,10,10,0,0,1,1,1,1,4,5
-1.519245652,-0.45898409,0.868779879,0.077299565,0.307492137,0.420430535,0.522240368,0.085085482,-0.649543524,-0.12432575,9,7,8,10,8,8,7,0,0,1,0,0,0,4,4
0.136808524,1.061840519,-0.643021258,-0.551523611,0.49176188,0.31931229,1.079117271,0.113032277,0.22058023,-0.907850219,6,6,6,6,6,5,5,0,0,1,0,1,1,3,3
1.096437828,0.127259229,0.121682753,1.034118149,-0.498066845,-1.140387955,-0.318857974,-1.12220318,-0.877477549,1.375335491,8,10,3,5,5,5,6,0,0,0,0,1,1,3,2
-1.554481159,-2.033919582,-0.643021258,1.876523527,-0.096018319,-0.519993926,-0.587607422,0.492440643,0.22058023,-0.005662089,9,6,2,6,8,10,9,0,0,1,1,1,1,5,3
0.618495077,0.055807904,-0.643021258,0.279613535,0.188522335,-0.067235866,0.355583302,0.085085482,-1.401674736,0.033278164,6,7,8,6,6,4,2,0,0,1,1,1,1,3,5
0.706198878,0.460748643,-0.643021258,1.174788851,2.584444537,-0.18283411,0.441996809,0.836317155,-0.496284602,1.552585063,9,10,6,7,10,10,10,0,0,1,1,1,0,1,1
1.512391134,-0.218259913,0.121682753,0.005533781,-0.315017227,0.707410594,-0.927983568,0.199604806,0.22058023,-0.373262529,6,9,5,4,10,3,7,0,0,0,1,1,1,2,4
-0.070626726,0.161760896,-0.643021258,-0.201036244,-0.231363926,-0.010392807,-0.203240321,0.201348815,1.024698737,0.759018645,9,8,6,7,6,7,7,0,0,1,0,1,1,4,4
-0.079965743,0.378975104,-0.643021258,0.085267832,-0.015503887,-0.776522775,-0.278215982,-0.737395674,-0.516962046,0.573847982,6,7,6,9,8,6,7,1,0,1,0,0,1,4,4
-1.049565242,-0.4654272,0.975433204,-0.085976617,-0.599443275,0.983046853,1.588365897,1.120732846,0.22058023,-0.790636848,8,6,3,2,3,8,7,0,0,1,1,1,0,4,4
0.26715035,0.742445277,0.121682753,-0.103392917,0.419323257,1.158281457,0.391272419,0.141054995,-0.118924642,-1.033105972,5,7,7,5,5,8,7,0,0,1,1,1,1,2,2
0.335595006,1.130761352,0.121682753,1.174309796,1.142947186,-1.007424011,1.079117271,0.555774783,0.021468152,0.882138883,4,7,5,6,7,6,8,0,0,0,1,1,1,3,3
0.12915883,-0.199226534,0.121682753,2.301845529,0.892326854,0.459431008,0.457249602,1.256120407,-0.719495246,-0.378159341,8,6,6,7,6,5,5,0,0,0,0,0,1,2,3
0.526912726,-0.049873846,-0.643021258,-0.32970694,0.994177506,0.624150242,0.457249602,0.678617788,-0.553253901,-0.790636848,7,7,6,8,7,3,4,0,0,0,1,1,0,3,3
-0.209340233,0.987565878,-0.643021258,-0.955046893,0.978182824,0.026509752,0.406697257,-0.057535876,-0.846055642,-0.492404068,7,7,6,3,7,5,4,0,0,1,1,1,0,4,4
1.654071519,1.002344557,-0.643021258,-0.015468363,0.494892151,0.281062786,-0.83105697,0.26027381,-0.586147837,0.494785915,9,8,7,5,6,5,5,0,0,0,0,1,1,3,4
-2.018124515,0.058637691,1.503089667,-0.788823063,0.116402972,0.222282604,-1.090680912,0.738629895,-0.2141803,-1.076429021,6,4,8,9,2,5,5,0,0,1,1,1,0,4,5
-0.636016526,-0.146621526,1.503089667,-0.337308637,-0.564864872,-0.755273024,-1.4480207,-0.677924537,1.212454352,0.039844263,9,9,5,4,6,4,6,0,0,0,0,1,1,4,5
-0.057422117,0.389431413,1.503089667,0.059309745,0.359532021,0.624150242,0.457249602,0.085085482,-0.586147837,-1.741593829,7,6,9,7,6,8,8,0,0,0,0,1,1,4,3
0.402740679,1.061118655,-0.643021258,1.696283701,1.902156885,0.357765467,-1.031751819,1.223804488,-1.25569637,-0.152735263,7,10,9,7,9,1,1,0,0,0,1,1,1,1,5
0.316487623,0.182583616,0.252470802,-0.581524844,2.025541236,-1.260165291,1.558282107,0.141054995,-0.544406594,-0.855826289,4,8,5,5,7,9,9,0,0,0,1,0,0,1,1
0.335595006,1.031018098,-0.643021258,-0.018082785,0.743062534,0.161281558,0.507221005,0.866892126,-0.029527223,-0.872628454,5,7,5,7,6,6,8,0,0,0,1,1,1,3,4
-0.018611707,0.299012705,-0.643021258,-0.273597884,-1.526192182,-1.721310144,-1.567582422,-1.691905973,1.212454352,1.164769139,8,9,4,5,7,6,7,0,0,1,0,1,1,4,5
1.039928532,-0.696081364,0.121682753,-0.839469905,0.590960956,0.707410594,0.288170321,-0.088995759,0.188222409,-0.071353751,9,3,6,4,3,7,8,0,0,1,1,0,1,4,4
0.634715772,-0.948025974,-0.643021258,0.312323826,-0.523175855,0.360512758,1.09133977,0.89759317,0.22058023,0.573847982,8,8,7,6,4,5,5,1,0,1,0,1,1,2,4
0.155510714,-0.901901258,-0.643021258,-0.357933945,-1.087987664,0.046752364,-0.739532747,0.169156451,0.380697114,1.103895771,9,10,6,6,7,10,6,0,0,0,1,1,1,4,4
0.250276811,1.120432176,0.252470802,-0.178398779,-0.599443275,0.31931229,0.457249602,-0.593028202,0.686204135,0.239116678,8,8,3,5,8,5,5,0,0,1,0,1,1,3,4
0.187302817,-1.357409449,1.503089667,-1.301581579,-0.622583284,-0.675843776,-1.090680912,-0.14224064,0.736850167,0.288388632,9,8,7,10,4,5,7,0,1,1,0,0,1,4,4
0.335595006,0.896007982,-0.643021258,-0.291911027,0.689974794,0.31931229,0.619971911,0.288735715,0.22058023,-0.50927881,5,6,6,6,7,5,6,0,0,0,1,1,1,3,3
-0.320112309,0.913835349,0.444417946,-0.77804139,1.153584599,0.541781367,-0.781497193,0.436573876,-0.192547758,0.504878893,4,9,4,7,3,7,7,0,0,1,1,1,1,4,4
-0.717183011,0.066153064,-0.643021258,-1.943349709,-0.827814015,-0.067235866,-1.307037133,0.085085482,0.031664085,-0.614166975,6,10,6,5,5,9,10,0,0,1,0,1,1,5,4
-0.927342685,-0.933475339,-0.643021258,1.189858684,-1.526192182,-1.140387955,-0.587607422,-1.215832616,-0.516962046,-0.034847002,7,9,5,6,6,7,7,0,0,1,0,1,1,4,4
-0.225667279,0.150323707,0.868779879,-0.968613349,-0.162079419,-0.067235866,0.355583302,0.113032277,0.297075171,-0.907850219,7,8,4,8,7,5,6,0,0,0,1,1,1,4,4
-0.104440681,0.879724372,0.868779879,-0.229001486,-0.21211151,0.624150242,0.983782319,1.387047675,-1.032955708,-1.61691639,6,9,2,10,7,5,8,0,0,0,1,0,0,2,2
0.203823284,-0.17280721,1.503089667,0.245964682,0.827276085,0.624150242,1.411691903,0.317288972,-0.649543524,-0.676087643,7,9,9,10,3,8,8,0,0,1,1,1,1,5,5
-0.200906097,0.200391604,-0.643021258,0.037534745,-0.718784288,0.123819731,0.406697257,-0.425118446,0.50944294,-0.160404581,6,8,5,7,7,4,3,0,0,1,0,1,1,4,4
0.714162584,0.111259221,-0.643021258,-0.150184149,0.964574708,0.686252445,-0.090360037,0.494784519,1.351231508,2.05022748,8,10,4,10,7,8,8,0,0,1,1,1,0,5,5
0.055623951,0.336378297,0.975433204,-1.684824687,-0.534682527,-0.920636387,-1.006928546,-0.479665133,-0.042844055,-0.079467742,6,7,8,4,6,7,5,0,0,1,0,1,1,5,5
-0.103478196,0.161760896,-0.643021258,0.101077059,1.328786973,-0.258182414,-0.203240321,0.317288972,-1.741644381,0.222609952,8,8,8,4,5,7,7,0,0,1,1,1,1,2,3
-0.047286759,-0.339663542,0.121682753,-1.851539672,-0.611805376,-0.294539906,1.527619161,-0.397867873,0.805907007,2.05022748,6,7,2,9,9,3,3,0,0,1,1,1,1,4,4
0.711224262,0.635881018,-0.643021258,0.72303894,1.059926082,0.810981527,1.025702315,0.89759317,-0.580064646,-0.366262207,4,7,8,6,3,5,5,0,0,0,0,1,1,4,3
-1.837717553,-2.033919582,-0.643021258,2.301845529,0.471798199,0.240309183,-0.203240321,0.26027381,-2.021279556,0.032526148,7,10,3,7,10,1,1,0,0,0,1,0,1,2,2
0.98583369,0.492607435,0.444417946,-0.189054107,-1.526192182,-0.255592317,0.182949117,0.553413185,0.22058023,0.163245866,8,9,5,6,7,5,7,0,0,1,1,1,1,4,4
-1.408357655,-2.033919582,0.121682753,-1.157380553,-0.366771489,0.459431008,-0.395947164,-1.028957162,-1.215403738,0.878726922,8,9,6,9,7,10,10,0,1,1,0,1,1,4,4
0.050068326,0.20191917,0.121682753,0.444182976,-0.017883441,0.260226294,-1.567582422,0.085085482,0.900547768,0.392657849,10,5,2,6,9,7,5,1,0,0,0,1,1,4,4
-0.504644149,0.042100461,-0.643021258,-1.001420907,0.371188951,0.664238512,0.507221005,1.057534833,0.22058023,-0.251402352,6,5,8,7,6,5,5,0,0,1,0,0,1,3,3
-0.55166086,0.735458293,1.503089667,-0.264166435,0.662402556,-0.617442914,1.038242683,0.348238868,2.15594171,-0.124437541,9,8,8,7,8,4,3,0,0,1,1,1,0,4,5
-1.772713373,-2.033919582,1.503089667,0.403876919,0.356369956,0.281062786,0.522240368,0.895124485,-1.15285435,0.027915115,5,7,6,6,3,9,9,0,0,1,0,1,1,4,3
0.625640631,0.21309776,0.121682753,0.705168256,0.473506098,0.459431008,-0.875374221,1.06005985,-0.783929389,0.150077767,5,5,6,7,6,8,7,0,0,0,1,1,1,1,2
0.428626732,0.198349626,-0.643021258,0.154120777,0.798612456,0.686252445,-0.203240321,-0.650291232,-1.012166421,0.907602156,4,5,9,10,6,8,8,0,0,0,0,1,1,5,5
-0.033146588,-1.502146526,0.444417946,-0.192532041,-0.718784288,0.340319294,-1.208536025,0.085085482,0.661661553,1.361864268,8,9,4,4,6,9,10,0,0,1,1,1,1,4,4
0.118294802,-0.872180096,-0.643021258,-0.563920558,0.715086054,0.602311256,-1.031751819,-0.567791554,-0.312861761,1.414021797,10,10,5,6,8,5,5,0,0,0,0,1,1,4,3
-1.046900581,-1.014517749,-0.643021258,1.539913922,1.396996717,1.517387125,-1.031751819,1.155111295,-1.741644381,0.190726238,8,8,6,6,5,10,6,0,0,1,0,0,1,3,4
-0.54206918,0.453911204,-0.643021258,0.250546115,1.232399484,0.562545515,1.038242683,0.141054995,-0.516962046,-0.907850219,8,6,7,6,4,6,6,0,0,1,0,1,1,3,3
-0.261673145,-0.39542959,-0.643021258,1.084624852,-1.526192182,0.770163799,-0.146486723,-0.510855523,-0.740567332,0.163245866,9,9,3,7,5,6,9,0,0,1,1,1,0,4,4
0.132882944,-0.480598877,-0.643021258,0.042307534,-0.523175855,0.360512758,-0.83105697,-0.650291232,1.251286735,2.05022748,7,9,4,8,8,8,3,0,0,1,1,1,1,5,5
-2.237058979,-1.843228451,0.252470802,-0.269420863,1.261744944,-1.260165291,0.355583302,-0.452382048,-0.322144419,0.624453119,5,7,10,6,5,8,9,0,0,1,0,1,1,5,4
-1.172749366,1.31015253,0.698896189,-0.235471084,0.646642716,0.31931229,1.079117271,0.113032277,-0.295015959,-0.024640209,7,5,4,3,7,1,1,0,0,1,1,1,0,5,5
0.647719158,-1.454266069,-0.643021258,1.457510867,-0.998172386,0.31931229,0.339991745,-0.882160933,-0.71333163,-0.114121385,7,8,8,5,9,7,6,1,1,1,0,1,1,3,3
1.038570298,0.648265889,-0.643021258,-0.097042857,0.023280666,0.810981527,-1.237571375,1.855263314,0.22058023,0.818758733,8,6,4,7,6,10,6,0,0,0,1,1,1,2,2
-0.774948396,-1.346794326,1.503089667,1.008077418,-1.526192182,0.322044926,-0.318857974,-0.228229888,-0.649543524,-0.228117192,9,9,4,8,8,10,10,0,0,0,1,0,0,3,3
0.349483593,0.360306514,0.121682753,-0.061059092,0.284766964,0.664238512,-0.220563335,-0.02992945,0.590969055,0.552394373,8,8,9,9,7,4,5,0,0,1,0,1,1,4,4
1.060343044,-1.016794558,-0.643021258,1.274653248,0.243061241,0.584269909,-0.395947164,1.223804488,-1.674920963,1.178452234,9,8,8,8,7,2,2,0,1,1,1,1,0,5,5
-0.339960305,1.433965993,1.503089667,-0.38214292,0.798612456,0.983046853,-0.220563335,0.866892126,-0.606922778,-0.343814565,8,6,6,6,6,5,6,0,0,1,1,1,1,4,4
-1.103193223,-1.473914957,-0.643021258,0.747698091,1.042298237,2.110539569,0.492146373,0.644006344,-0.229658024,0.058538333,4,10,8,5,3,1,1,0,0,0,1,0,1,4,5
0.41772827,0.113349708,-0.643021258,0.547499658,1.082920572,0.063551903,0.507221005,0.317288972,-1.215403738,0.112201071,10,9,9,10,4,4,4,0,0,0,0,1,0,4,4
0.402740679,1.280438764,-0.643021258,-0.085976617,-1.284239529,-1.307725326,-0.456252273,-0.33951142,-0.740567332,-1.742372141,4,9,4,7,6,10,8,0,0,0,1,1,1,4,3
0.57940584,-0.475402589,-0.643021258,0.323291005,-0.925123539,1.630440811,-0.599901519,-0.707352512,0.912464503,2.05022748,9,7,2,9,2,10,9,0,0,0,0,1,1,3,4
-0.654536099,-0.155259016,0.868779879,-1.138197438,-1.087987664,-0.255592317,-0.456252273,-0.422930993,1.024698737,0.163245866,9,8,5,9,7,8,8,0,0,1,1,1,1,4,4
0.136808524,1.438646734,-0.643021258,-1.055577294,0.49176188,0.31931229,1.079117271,0.113032277,1.477929748,-0.907850219,6,6,6,6,6,5,5,0,0,1,0,1,1,3,3
0.688350316,0.600386997,-0.643021258,0.886099049,0.096416604,-1.072494431,-0.599901519,-0.33951142,1.251286735,0.616917112,6,10,7,10,6,5,5,0,0,1,1,1,1,4,4
-0.147951017,0.983928716,0.444417946,0.901510059,-0.231363926,-0.617442914,1.795590354,-1.152342852,0.22058023,-1.16228576,6,6,7,6,7,1,1,0,1,0,1,1,1,3,3
-0.952782748,-2.033919582,1.503089667,-0.723398266,0.974605641,2.240009472,1.170177279,1.927849345,-2.021279556,-0.034847002,5,4,9,6,3,7,9,0,0,1,0,0,1,4,4
-0.955068452,-1.551362592,-0.643021258,1.260477377,-1.526192182,0.664238512,0.457249602,0.288735715,-0.453992273,1.178452234,10,7,6,8,9,8,8,0,0,0,0,1,1,5,5
0.457099544,0.31517923,1.503089667,-0.103392917,0.840316375,1.356238805,0.507221005,1.091598246,-0.649543524,-0.034847002,8,8,8,10,8,4,5,0,0,0,0,1,1,3,3
1.108213183,-0.119904662,1.503089667,0.721783683,0.580638192,-0.815707633,-1.208536025,0.347708276,-0.009143217,-0.650710342,8,5,6,7,7,9,4,0,0,1,1,1,1,3,5
0.584554652,-0.422495182,1.503089667,-0.718090412,-1.284239529,-1.072494431,-1.117134153,-1.028957162,0.137346891,-0.097686768,7,8,6,2,3,8,3,0,0,1,0,1,0,4,5
1.284818724,0.039603739,0.121682753,1.791496893,0.188522335,0.121157487,0.729243641,0.836317155,-1.5564141,-0.262233871,8,9,4,6,7,3,2,0,0,1,1,1,0,4,5
-0.25343721,0.84802105,-0.643021258,0.442942195,0.350155836,1.047767118,-0.278215982,0.436573876,0.329524061,-1.035511873,8,5,8,8,5,8,7,0,0,0,0,1,1,5,3
0.965538586,1.002120409,-0.643021258,0.234637329,1.128585397,1.158281457,-0.220563335,0.648784465,-0.622593475,-0.714967511,6,5,6,5,4,8,8,0,0,1,1,1,1,3,4
0.136808524,1.061840519,-0.643021258,-0.551523611,0.49176188,0.31931229,1.079117271,0.113032277,0.22058023,-0.907850219,6,6,6,6,6,5,5,0,0,1,1,1,1,3,3
-0.180737294,-0.201806101,0.121682753,0.005100642,-0.955167085,1.865392178,0.556589975,1.354057907,0.580166589,1.004368552,5,7,9,7,5,8,8,0,1,1,1,1,1,4,5
1.322295782,0.675364568,0.868779879,0.413305845,-0.145876355,0.086526643,-0.260673992,0.288735715,1.2212501,1.250020251,8,7,8,8,6,7,6,0,0,1,0,1,0,5,5
-0.662433032,0.22498413,-0.643021258,-0.524922249,-0.995599483,-0.047168988,0.355583302,-0.999703618,0.297075171,0.163245866,9,9,2,7,7,6,5,0,0,0,1,1,1,2,4
-0.467719674,0.146858983,0.121682753,0.336979608,0.811541653,0.360512758,-0.260673992,-0.313945446,-0.116299135,-0.738925362,5,6,10,7,4,5,5,0,0,1,0,1,0,3,3
-0.921005502,-1.090690801,-0.643021258,1.481638684,-0.010060495,0.340319294,-1.4480207,0.288735715,-1.505763775,1.077385104,9,8,2,6,10,5,7,0,0,0,1,1,1,4,4
0.471499382,0.344323563,0.868779879,-1.01567547,0.265897981,-0.920636387,-0.260673992,0.229627766,0.686204135,0.066192812,7,5,6,7,8,8,7,0,0,0,1,1,0,2,3
0.920526414,-1.020504984,-0.643021258,2.301845529,-1.526192182,0.063551903,2.272028633,0.708565704,-1.288675007,2.05022748,9,9,3,6,3,5,5,0,0,1,0,1,1,3,3
0.931183046,1.061840519,-0.643021258,-0.412775515,0.634293999,0.520180633,0.571422373,0.085085482,-0.649543524,-0.8506895,7,6,6,5,7,5,5,0,0,0,0,0,0,2,2
-1.102624743,-1.024301657,0.975433204,-0.2323175,0.353315165,0.624150242,0.457249602,0.288735715,-0.944534074,0.156573652,6,7,5,9,6,8,9,0,0,1,1,1,1,4,4
-1.175500688,0.86697355,1.503089667,-0.841791722,-0.655459987,-0.330913679,0.586196739,0.374677742,-0.649543524,-0.458171727,8,8,7,10,2,5,7,0,0,1,1,0,1,4,3
-1.36009719,-2.033919582,-0.643021258,-1.487086529,-1.526192182,-1.518511267,-0.599901519,-0.763064444,1.251286735,1.5438192,9,10,2,9,6,6,8,0,0,1,0,1,1,5,5
0.284026544,0.954074226,-0.643021258,-0.418700874,0.428002212,-0.294539906,0.619971911,0.436573876,-0.55932708,-1.328465528,5,8,9,6,7,5,5,0,0,1,1,1,0,5,5
1.201104042,0.771196207,-0.643021258,-0.15487919,1.328786973,0.770163799,0.507221005,0.085085482,-0.451570865,-0.89680395,6,5,8,7,7,7,4,0,0,1,0,1,0,4,5
0.706198878,0.207828814,0.252470802,-1.585896936,2.584444537,-1.721310144,2.297956385,-1.483922049,2.641914222,2.05022748,6,6,6,6,6,10,10,0,0,1,1,1,1,5,5
0.699359749,0.449807167,-0.643021258,0.595291742,2.277254541,0.854922502,-1.237571375,1.089061772,0.456264071,1.05395938,7,9,9,6,5,10,7,0,0,1,0,1,1,4,5
-0.470071464,0.195228575,0.252470802,-0.097042857,0.189690215,-0.617442914,-0.203240321,0.11078658,0.11269009,-0.531160585,5,6,6,8,6,5,7,0,0,1,0,1,1,3,3
-0.043736822,0.781243391,-0.643021258,-0.679177544,0.498133101,0.144288471,0.507221005,-0.312261959,0.137346891,-0.810517012,4,6,6,5,7,4,5,0,0,0,1,1,0,4,2
1.304684962,-0.140452663,0.444417946,-0.32194522,0.325259986,-1.164880335,-1.307037133,1.057534833,-0.951189207,0.243336932,9,10,2,9,6,4,3,0,0,0,0,0,0,5,5
0.136808524,1.061840519,0.444417946,-0.551523611,0.49176188,0.31931229,1.079117271,0.113032277,0.22058023,-1.116894136,7,6,6,6,6,5,5,0,0,0,0,1,0,2,3
0.835181374,0.521685806,0.121682753,0.752004134,0.778874104,-0.030522803,-0.336644221,0.143307399,1.121670423,0.839571104,8,7,6,5,6,10,10,0,0,1,1,0,0,5,5
1.04082759,-0.076531041,0.698896189,0.018363586,0.836888986,-0.369923555,-0.318857974,-0.481855842,0.434449012,-0.225601338,9,7,5,7,5,9,10,0,0,0,0,0,0,3,4
0.074982891,0.611862606,0.868779879,0.339323038,0.757949539,0.420430535,0.406697257,0.085085482,-1.762481228,-0.216008187,6,5,9,9,3,6,5,0,0,0,0,1,1,3,4
0.646389531,0.920859199,-0.643021258,1.245282081,0.515668598,-1.518511267,-1.567582422,-1.691905973,-1.098081644,0.242195625,10,10,2,6,8,5,4,0,0,1,1,1,0,2,2
-0.725183844,-0.448458569,0.975433204,-0.545588142,-0.237249418,-0.617442914,-1.208536025,-0.33951142,0.188222409,0.586743977,7,8,5,8,10,10,10,0,1,1,0,0,1,4,3
-0.457923131,-2.033919582,-0.643021258,-0.39703965,0.689974794,0.026509752,1.411691903,0.054977647,1.121670423,0.156573652,7,8,5,4,5,8,8,0,0,1,0,1,1,5,5
1.561302895,1.35862949,-0.643021258,0.650961185,0.495703544,-1.721310144,-0.185979592,0.029407686,-2.021279556,-1.637754084,5,7,7,6,6,10,4,0,0,0,0,1,1,1,2
2.140672396,0.648753195,-0.643021258,0.867658236,0.84641066,0.708327412,0.74334302,0.833868695,0.297075171,1.369198657,8,6,7,3,6,5,5,0,0,0,0,1,1,3,4
0.142123428,-0.214384179,-0.643021258,0.473839341,0.927508344,-0.389868973,0.99656489,0.113032277,-1.762481228,0.104235776,6,6,7,7,6,5,7,0,0,0,0,1,1,4,4
0.757979013,0.199950365,-0.643021258,-0.855434528,-0.786570379,0.664238512,-1.237571375,1.855263314,-1.572086907,1.17369486,6,5,2,6,6,1,1,0,0,1,0,1,0,3,5
-0.193726639,-0.458215356,-0.643021258,0.342251818,0.795986776,-0.369923555,0.649067274,2.076381347,-1.413760415,-1.283006236,9,10,7,5,6,5,6,0,0,0,0,1,0,3,3
1.769115101,-0.282549985,-0.643021258,2.00189255,0.008610875,0.239448533,-1.144138831,0.648784465,-0.649543524,2.05022748,7,10,8,6,2,10,10,0,0,0,0,0,1,1,2
-0.303710839,-0.897367583,-0.643021258,-0.016575608,1.412814597,0.941441146,-0.278215982,0.648784465,0.062773818,0.163245866,9,5,9,7,4,6,7,0,0,1,0,1,0,2,2
0.323669946,0.203386013,-0.643021258,-0.350859054,0.277040145,-0.142966141,-0.395947164,-0.538202963,1.03306564,2.05022748,9,10,6,8,7,7,8,0,0,1,1,1,0,4,4
-0.854113999,-0.182541013,-0.643021258,-0.683044057,-0.998172386,-0.984478765,-1.090680912,-0.057535876,-0.427259336,0.163245866,8,10,8,6,6,8,8,0,0,1,0,1,1,4,4
0.223375166,1.084184896,0.868779879,-0.710115692,-0.107158574,0.026509752,1.411691903,-0.483542046,-0.279136289,-0.486895308,7,7,6,8,5,4,3,0,0,1,1,1,0,3,3
0.284026544,0.883380016,0.121682753,-1.279178727,0.49176188,0.664238512,1.025702315,1.091598246,0.555785499,-0.127839568,5,8,7,5,7,8,8,0,0,1,0,1,1,3,3
1.168262439,-0.337878586,-0.643021258,-0.747294683,0.640883297,-1.072494431,2.204702449,-0.087295897,0.188222409,0.288239754,6,10,9,8,6,8,9,0,0,1,0,0,0,3,4
-0.354989655,-2.033919582,0.444417946,-0.245905101,0.095150765,0.605152185,-1.307037133,-1.656183355,-1.491685786,0.559986478,6,7,9,6,10,10,10,0,0,1,0,0,0,5,4
-0.195714571,-0.982694459,-0.643021258,0.054796365,0.49176188,-1.721310144,-0.456252273,0.113032277,-0.186174054,-0.907850219,7,7,5,6,8,7,5,0,0,1,1,1,1,3,3
0.435029372,0.175982551,-0.643021258,2.083933132,0.705919768,0.281062786,0.522240368,0.708565704,-1.189576299,0.46683176,3,5,2,6,6,4,4,0,0,1,0,1,0,4,4
-0.245277712,0.801054705,-0.643021258,0.048488582,-0.688534597,0.624150242,-0.203240321,-0.057535876,0.062773818,-1.42437905,8,5,6,8,6,6,3,0,0,1,1,1,0,4,4
-1.369616755,-1.31499516,-0.643021258,-0.22317267,1.232399484,-0.010392807,-0.927983568,-0.793327961,0.188222409,1.375335491,5,7,5,5,9,7,8,0,0,1,0,1,1,4,5
0.031964145,1.061840519,0.444417946,-0.032388176,-1.526192182,0.181846499,-0.395947164,0.113032277,0.038683746,1.414021797,9,4,7,9,9,5,5,0,0,1,0,1,0,3,3
